655	1182
655	340
655	924
655	1414
655	1064
655	752
655	221
655	253
655	151
655	452
655	680
655	1323
655	338
655	71
655	552
655	259
655	486
655	1207
655	1497
655	109
655	1115
655	580
655	78
655	387
649	416
658	781
658	569
658	568
656	465
660	1197
660	396
660	611
660	1409
660	409
660	251
660	1147
660	734
660	1491
659	1643
659	1502
659	587
659	65
659	664
659	398
659	184
659	1090
646	859
646	588
663	1204
663	19
663	1203
663	1285
663	1623
663	137
663	1400
664	365
664	167
664	729
664	1005
664	488
664	632
664	253
657	710
657	781
665	315
665	938
665	1654
665	321
665	712
665	689
666	614
666	1558
666	476
666	712
666	667
666	1480
666	571
666	1515
666	679
666	1205
661	1303
661	895
661	923
661	578
661	658
662	384
667	766
667	388
641	1394
641	415
668	757
668	1410
673	1181
673	495
671	958
671	1559
671	1042
671	585
671	104
669	854
669	796
669	632
669	123
676	1480
676	679
676	906
676	214
674	463
674	646
652	1589
677	1114
677	362
682	1014
682	1417
682	1064
682	1060
682	503
682	436
682	915
682	590
682	1071
682	1443
682	521
682	1392
682	736
682	1349
682	353
682	1171
679	578
679	180
679	1481
684	738
684	1286
684	1174
684	1376
685	1541
683	1606
683	1578
683	266
691	669
691	403
672	286
672	94
692	1191
692	772
690	728
690	865
690	1020
690	1133
690	61
689	741
689	1306
686	1077
686	512
686	229
693	873
693	198
693	296
693	1314
693	642
693	553
693	786
688	540
697	865
697	1339
697	652
697	878
697	432
698	49
698	1046
698	1086
698	140
698	1129
698	1440
670	918
670	146
694	995
694	344
694	1141
694	440
694	1226
694	860
694	1344
680	1424
680	283
705	1466
705	1516
705	870
705	180
705	14
701	1679
701	398
699	965
699	428
699	940
699	438
699	1629
699	1178
704	1160
704	424
704	36
704	799
707	872
707	401
707	1510
707	1487
707	1261
707	1348
707	680
707	1366
707	958
707	1172
700	535
687	1309
695	486
695	1128
675	88
675	871
708	800
708	1296
708	847
708	664
708	549
709	500
709	490
709	1639
709	1474
709	1107
709	468
711	511
711	103
711	1475
711	159
711	1512
711	1338
711	1448
711	351
711	262
710	848
710	98
710	688
710	1421
712	802
712	1070
712	1025
712	1389
712	340
712	708
712	351
715	1533
715	1147
715	579
715	906
715	874
715	846
715	78
713	728
713	1090
716	1389
716	160
716	476
716	1442
716	1058
716	1027
716	990
716	1548
716	947
716	1662
716	1128
681	1294
678	799
678	1151
719	822
719	141
719	23
702	1414
702	1227
721	225
721	128
721	124
721	851
721	363
721	1434
721	1655
714	1657
714	883
717	631
717	657
717	616
717	1232
718	401
718	1160
696	1298
696	1037
722	939
722	236
724	1381
724	1435
724	1416
724	1537
727	583
727	1490
727	791
727	1137
727	857
727	309
727	1234
727	1450
727	508
727	727
727	166
727	359
727	1609
725	1211
706	988
706	141
720	1050
720	145
729	1382
726	1599
728	847
728	1123
703	979
703	638
738	924
738	735
738	1148
738	619
738	1224
738	875
736	310
734	1352
734	1105
734	1368
730	1336
730	747
743	1027
743	1184
742	983
742	968
737	668
737	441
733	1102
733	558
733	140
733	412
733	855
745	362
745	777
745	624
740	658
735	414
735	403
735	435
747	1549
747	1401
747	1585
747	1639
747	561
747	369
747	1595
747	298
747	1168
747	986
747	453
747	626
723	740
739	635
739	1662
749	602
749	1258
749	981
749	779
749	990
749	106
749	441
749	588
749	452
749	500
749	856
749	654
749	722
748	1122
748	1385
748	950
748	422
748	1082
746	797
746	145
746	830
731	1510
731	508
731	399
731	964
750	1288
750	524
741	1652
741	554
741	1068
741	205
741	1212
751	1174
751	827
751	1300
751	1502
751	1307
751	1112
751	1641
756	956
756	414
756	1551
756	41
756	19
757	1548
757	966
757	1557
757	503
757	1629
757	868
757	1216
752	1643
752	1067
752	1279
758	513
758	142
758	1511
758	271
758	773
758	923
758	1644
758	255
758	598
758	795
758	1246
758	380
758	1315
758	1444
758	1492
732	287
762	1655
744	50
744	578
754	790
754	1170
753	1418
753	517
753	1522
763	1530
763	585
763	214
763	1337
763	578
763	1399
764	1258
764	658
764	834
764	198
764	63
767	1375
767	1503
769	895
769	1118
755	604
755	187
771	1195
771	132
771	101
768	404
768	754
768	1231
773	1104
773	1600
773	1207
773	820
773	445
773	754
773	1469
765	229
772	1029
772	685
766	204
766	1091
766	1051
766	970
766	1587
766	762
766	311
774	1164
774	907
774	878
774	85
774	63
774	796
774	1560
774	156
774	1567
760	1472
760	1157
761	973
761	1060
761	179
777	120
777	1015
759	599
759	1166
776	705
776	14
776	1373
776	546
776	755
780	680
780	375
780	1369
779	825
779	214
778	935
778	909
778	1257
782	641
782	944
782	1418
782	1165
782	991
782	180
782	1084
782	280
782	1015
782	815
786	366
786	551
786	742
786	1305
786	722
784	779
784	1510
770	317
770	965
770	1223
788	1484
788	224
788	1247
788	1243
788	33
788	1596
788	688
788	659
788	466
788	1034
789	999
789	621
790	468
790	811
790	647
790	1203
790	419
790	761
790	1405
790	1517
790	938
790	1640
787	1164
787	1023
787	1632
783	1235
783	405
785	1173
785	444
794	1022
794	715
781	766
781	1463
796	244
796	1137
796	30
796	587
796	441
796	635
796	1298
796	1424
796	1497
796	674
796	528
796	802
796	11
796	1416
796	1457
795	1521
795	1012
795	292
795	285
795	1396
795	565
795	1384
793	1184
793	581
793	1561
798	907
798	1022
798	1237
798	189
798	1467
798	633
798	915
798	277
798	1417
798	48
791	1308
802	621
802	1436
802	417
800	1177
800	1322
804	1169
804	1479
804	233
804	1278
804	1656
804	1351
804	416
804	1612
804	645
804	1623
804	315
804	42
804	461
804	1639
803	805
803	1608
775	318
775	442
792	1137
792	293
799	1554
805	1049
805	483
805	1099
805	251
805	870
805	286
805	846
805	972
805	907
805	1039
805	574
806	1412
806	1636
806	143
806	542
806	1077
806	1033
807	1452
807	727
807	1102
807	55
807	976
807	1672
807	507
807	509
807	1197
797	1164
797	392
801	73
801	1112
809	1515
815	1373
815	701
815	1351
815	249
815	1145
815	30
815	540
815	857
817	1020
817	169
821	265
821	332
821	1118
818	516
814	903
814	599
812	1424
823	508
823	974
823	686
823	132
823	1510
823	1635
823	440
823	110
825	1024
825	1152
825	623
825	995
825	1170
825	1165
827	1042
827	805
829	812
829	875
829	326
811	1116
830	1366
830	120
830	797
830	674
830	846
826	876
826	1185
826	550
826	1392
826	338
831	55
831	216
831	1566
819	619
819	937
828	750
828	733
828	1049
828	298
828	177
808	1186
835	450
835	238
835	824
835	201
835	476
833	1681
833	867
833	283
833	1076
833	1560
833	1433
833	1233
833	1281
833	297
833	1162
833	17
836	1050
836	958
816	260
838	1183
838	363
838	604
838	518
839	743
839	810
839	322
840	703
840	811
840	1365
840	596
840	1343
840	867
840	924
840	1396
832	1329
810	106
810	611
844	1253
844	308
844	1054
844	1469
843	334
843	1470
843	1604
843	1136
843	1675
843	1333
843	213
843	926
843	978
834	698
834	1307
834	689
846	1215
846	980
846	1329
846	326
846	618
846	777
846	804
846	1089
846	1011
846	1010
846	1293
846	1619
846	855
846	533
846	825
846	538
846	686
837	1122
837	393
813	1518
813	30
842	511
842	1151
847	1003
847	1422
847	976
847	158
847	206
847	209
848	870
848	816
848	85
848	732
848	1479
848	1606
822	1344
852	1024
852	810
851	140
851	1296
851	1140
851	1133
851	441
851	253
851	16
851	97
851	303
849	250
854	85
854	1114
854	280
854	1343
854	157
854	468
854	618
854	1475
854	1451
850	837
850	5
850	112
858	1245
853	605
853	610
855	1148
824	1487
845	710
845	1450
841	360
841	167
859	714
859	616
862	747
862	1275
862	899
862	1566
862	438
862	404
862	1185
856	1554
856	899
820	759
863	1170
863	532
863	8
863	1228
863	1615
860	842
860	297
860	942
857	86
864	485
864	307
864	60
864	264
864	1488
864	1587
864	520
864	1190
864	700
864	440
864	272
864	376
865	829
865	752
865	135
868	831
868	331
868	58
868	140
868	934
868	1435
868	448
868	1127
868	295
867	189
867	999
867	1200
867	142
861	212
861	755
870	1361
870	206
870	1540
870	1384
870	801
870	795
870	418
870	790
870	562
870	1439
870	585
871	409
871	1439
871	903
871	706
871	1094
875	1298
875	1303
875	203
875	1063
876	1561
872	414
872	1371
872	1079
866	762
877	1657
877	1495
877	134
877	1602
873	462
880	1534
880	1456
880	1192
880	1072
880	993
880	670
880	83
880	984
880	1214
880	207
880	875
880	1679
880	1114
880	1350
880	701
878	1227
878	1310
878	46
878	884
878	148
878	831
869	659
869	398
881	1243
881	866
881	53
881	629
881	1144
881	241
881	1375
881	1108
881	1355
881	1071
881	1532
879	935
879	82
883	1675
883	163
883	468
883	1166
883	899
883	394
883	1387
883	1660
883	1574
883	408
883	1629
882	720
882	1027
882	564
882	950
882	579
882	479
884	759
884	1294
886	360
886	1131
886	766
886	1376
886	547
886	1327
886	1034
886	629
886	1486
886	1283
885	1172
885	390
885	1244
885	1529
885	467
889	517
889	293
889	15
889	807
889	1386
889	714
889	1401
889	397
889	1262
889	1344
889	1294
889	255
889	1334
889	580
874	644
874	716
892	1371
892	563
892	327
892	1332
892	621
892	733
892	1502
892	681
892	1017
892	256
890	836
890	392
890	1539
890	816
890	1218
893	1348
893	135
893	966
887	1607
887	1201
887	1244
887	1456
887	1568
887	962
887	936
891	885
891	105
894	1234
894	163
894	1116
894	338
894	1313
894	1081
894	880
894	85
894	1005
894	1030
896	948
896	1114
896	780
896	1411
896	939
896	1382
896	688
896	1478
896	440
896	1080
896	1089
896	1169
896	1663
896	697
896	757
897	1296
897	1225
897	774
897	574
897	581
897	314
897	834
897	775
901	543
901	109
901	573
901	1261
901	1658
899	1453
899	1606
899	1483
899	1362
899	142
899	446
903	246
903	413
903	1172
903	1444
903	1290
903	18
904	668
904	212
907	1320
907	82
907	1186
907	1315
907	1341
907	383
905	682
905	145
902	531
902	220
898	942
898	1009
895	876
906	472
906	1509
900	1217
900	1102
908	502
908	1065
908	240
916	515
916	1418
916	439
916	1617
916	2
916	62
916	672
916	343
916	726
916	1638
916	73
916	1657
916	880
911	44
911	13
911	79
911	976
912	372
912	1462
912	119
914	186
918	1316
918	1560
918	613
918	259
918	809
919	857
919	43
919	1363
919	578
919	1511
919	266
919	188
919	1290
919	484
921	1537
921	48
921	722
921	554
921	731
910	531
910	943
910	1054
913	242
913	1244
913	1258
913	1350
913	521
913	786
915	392
915	575
922	1254
922	1380
922	801
922	554
922	566
922	1623
923	1438
923	31
923	524
928	1051
928	1021
927	1152
927	297
927	416
927	1505
927	1519
924	375
924	1148
924	1285
924	484
929	1601
929	973
931	381
931	882
931	228
917	1076
917	553
932	1006
932	1330
932	563
932	769
932	239
932	693
932	1528
932	577
932	279
932	187
909	1105
909	172
934	1189
934	194
934	1162
934	607
934	504
934	221
934	27
933	1118
933	1196
933	993
933	1105
933	31
933	1000
933	332
933	1681
935	903
935	1311
938	357
938	801
938	188
938	515
938	691
940	755
940	1307
940	1005
940	94
940	855
888	996
925	1078
925	221
942	992
942	841
942	186
942	1248
937	1273
937	573
926	699
943	1002
943	380
943	340
943	961
943	436
943	1530
943	140
939	98
939	1555
936	1030
936	1430
936	1516
936	229
936	830
936	492
930	1093
930	44
930	1046
920	809
920	935
941	1139
